Time	Lat	Long	TTFF	Warning	Count	Leak	BigLeak	Commands	NavLight	I	V	Temperature	Pressure	Humidity	TransmissionTries	OnTimeSec	Velocity	Heading	TrackDistance	WaypointDirection	TrackRadius	WindDirection	AutoModeEnabled	SwitchWaypointModeEnabled	NextAutopilotTack	CurrentTack	T1	T2	T3	WPReached	WithinTrackRadius	SailAtPortBow	SailAtPort	SailInCentre	SailAtStarboard	SailAtStarboardBow	WPDIR	RANG	RCNT	CANG	TK_AGE	
2026-04-27 03:20:00	58.46859	17.41764	12	0	17	0	0	0	0	0.005	13.2	5	1021	18	2	79	0.6	45	300	74	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	31	0	67	4	0	10	5	
2026-04-27 03:25:00	58.46949	17.41968	12	0	18	0	0	0	0	0.005	13.2	5	1021	18	1	32	0.5	50	200	74	2000	340	1	0	1	1	1	1	1	0	1	0	0	1	39	0	69	4	0	10	5	
2026-04-27 03:30:00	58.47063	17.42181	13	0	19	0	0	0	0	0.005	13.2	5	1022	18	1	34	0.6	44	100	74	2000	340	1	0	2	1	1	1	1	0	1	0	0	0	40	0	71	4	0	10	5	
2026-04-27 03:35:00	58.46976	17.42652	13	0	20	0	0	0	0	0.005	13.2	5	1022	18	1	31	1	110	300	73	2000	340	1	0	1	2	1	1	1	0	1	0	0	0	40	0	66	0	1	10	5	
2026-04-27 03:40:00	58.47048	17.42904	13	0	21	0	0	0	0	0.005	13.2	5	1022	18	1	28	0.6	61	200	74	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	41	0	68	4	1	10	5	
2026-04-27 03:45:00	58.47183	17.4312	13	0	22	0	0	0	0	0.005	13.2	5	1022	18	1	31	0.6	41	100	74	2000	340	1	0	2	1	1	2	1	0	1	0	0	0	40	0	71	4	0	10	5	
2026-04-27 03:50:00	58.47024	17.43519	14	0	23	0	0	0	0	0.005	13.2	5	1022	18	1	31	1	127	400	73	2000	340	1	0	1	2	1	1	2	0	1	0	0	0	40	0	64	0	1	10	5	
2026-04-27 03:55:00	58.47081	17.4378	12	0	24	0	0	0	0	0.005	13.2	5	1022	18	1	32	0.6	67	300	73	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	40	0	65	4	1	10	5	
2026-04-27 04:00:00	58.47186	17.44017	14	0	25	0	0	0	0	0.005	13.2	5	1022	18	1	29	0.6	50	300	73	2000	340	1	0	1	1	1	2	1	0	1	0	0	0	41	0	67	4	0	10	5	
2026-04-27 04:05:00	58.47306	17.44257	14	0	26	0	0	0	0	0.005	13.3	5	1022	18	1	28	0.6	46	200	74	2000	340	1	0	1	1	1	1	2	0	1	0	0	0	41	0	70	4	0	10	5	
2026-04-27 04:10:00	58.47405	17.44467	15	0	27	0	0	0	0	0.005	13.3	5	1022	18	1	30	0.5	48	100	74	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	72	4	0	10	5	
2026-04-27 04:15:00	58.47516	17.44728	13	0	28	0	0	0	0	0.005	13.3	5	1022	18	2	59	0.6	51	0	74	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	35	0	74	4	0	10	5	
2026-04-27 04:20:00	58.4763	17.45016	35	0	29	0	0	0	0	0.005	13.3	5	1022	18	1	31	0.7	53	-100	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	76	4	0	10	5	
2026-04-27 04:25:00	58.47699	17.45223	13	0	0	0	0	0	0	0.005	13.3	5	1022	18	1	50	0.5	57	-100	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	37	0	77	4	0	10	5	
2026-04-27 04:30:00	58.47789	17.45457	14	0	1	0	0	0	0	0.005	13.3	5	1022	18	1	28	0.6	54	-200	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	79	4	0	10	5	
2026-04-27 04:35:00	58.47867	17.45664	13	0	2	0	0	0	0	0.005	13.4	5	1022	18	2	52	0.5	54	-200	75	2000	340	1	0	2	1	1	1	1	0	1	0	0	0	36	0	80	4	0	10	5	
2026-04-27 04:40:00	58.47807	17.46078	14	0	3	0	0	0	0	0.005	13.4	5	1022	18	3	94	0.8	106	-100	75	2000	340	1	0	1	2	1	1	1	0	1	0	0	0	27	0	77	0	1	10	5	
2026-04-27 04:45:00	58.47843	17.46387	13	0	4	0	0	0	0	0.005	13.4	5	1022	18	1	32	0.6	78	-100	75	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	40	0	77	4	1	10	5	
2026-04-27 04:50:00	58.47918	17.46648	13	0	5	0	0	0	0	0.005	13.4	5	1022	18	3	95	0.6	61	-100	75	2000	340	1	0	1	1	1	2	1	0	1	0	0	0	27	0	78	4	0	10	5	
2026-04-27 04:55:00	58.48011	17.46864	13	0	6	0	0	0	0	0.005	13.5	5	1022	18	2	53	0.5	50	-200	75	2000	340	1	0	2	1	1	1	2	0	1	0	0	0	36	0	80	4	0	10	5	
2026-04-27 05:10:00	58.48044	17.47881	16	0	9	0	0	0	0	0.005	13.6	5	1023	18	3	100	0.6	58	-100	75	2000	340	1	0	1	1	1	2	1	0	1	0	0	2	25	0	76	4	0	10	5	
2026-04-27 05:20:00	58.48215	17.48355	41	0	11	0	0	0	0	0.005	13.8	5	1022	18	3	96	0.5	50	-200	75	2000	340	1	0	2	1	1	1	1	0	1	0	0	0	27	0	79	4	0	10	5	
2026-04-27 05:25:00	58.48104	17.48784	12	0	12	0	0	0	0	0.005	13.8	5	1023	18	1	59	1	116	0	74	2000	340	1	0	1	2	1	1	1	0	1	0	0	0	34	0	74	0	1	10	5	
2026-04-27 05:30:00	58.48119	17.49087	11	0	13	0	0	0	0	0.005	13.8	5	1023	18	1	40	0.6	84	100	74	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	38	0	73	4	1	10	5	
2026-04-27 05:35:00	58.48176	17.49324	12	0	14	0	0	0	0	0.005	13.8	5	1023	18	1	27	0.5	66	0	74	2000	340	1	0	1	1	1	2	1	0	1	0	0	0	41	0	74	4	0	10	5	
2026-04-27 05:40:00	58.4823	17.496	12	0	15	0	0	0	0	0.005	13.8	5	1023	18	2	51	0.6	70	0	74	2000	340	1	0	1	1	1	1	2	0	1	0	0	0	36	0	74	4	0	10	5	
2026-04-27 05:45:00	58.48272	17.49834	12	0	16	0	0	0	0	0.005	13.7	5	1023	18	1	29	0.5	70	0	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	74	4	0	10	5	
2026-04-27 05:50:00	58.48314	17.50086	12	0	17	0	0	0	0	0.005	13.7	5	1023	18	2	55	0.5	73	0	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	36	0	75	4	0	10	5	
2026-04-27 05:55:00	58.48371	17.50353	12	0	18	0	0	0	0	0.005	13.7	5	1023	18	1	34	0.6	67	0	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	75	4	0	10	5	
2026-04-27 06:00:00	58.48416	17.50632	13	0	19	0	0	0	0	0.005	13.7	5	1023	18	1	27	0.6	73	0	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	75	4	0	10	5	
2026-04-27 06:05:00	58.48476	17.50887	11	0	20	0	0	0	0	0.005	13.6	5	1023	18	1	34	0.5	66	-100	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	76	4	0	10	5	
2026-04-27 06:10:00	58.48545	17.5113	11	0	21	0	0	0	0	0.005	13.6	5	1023	18	1	29	0.5	61	-100	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	77	4	0	10	5	
2026-04-27 06:15:00	58.48608	17.51382	12	0	22	0	0	0	0	0.005	13.6	5	1023	18	1	31	0.5	64	-100	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	78	4	0	10	5	
2026-04-27 06:20:00	58.48674	17.51661	12	0	23	0	0	0	0	0.005	13.6	5	1023	18	1	28	0.6	66	-100	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	79	4	0	10	5	
2026-04-27 06:25:00	58.48734	17.51901	12	0	24	0	0	0	0	0.005	13.6	5	1023	18	1	43	0.5	64	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	1	37	0	79	4	0	10	5	
2026-04-27 06:30:00	58.48758	17.52171	13	0	25	0	0	0	0	0.005	13.6	5	1023	18	1	31	0.5	80	-200	75	2000	340	1	0	1	1	1	1	1	0	1	0	0	1	39	0	79	4	0	10	5	
2026-04-27 06:35:00	58.48809	17.52477	13	0	26	0	0	0	0	0.005	13.6	5	1023	18	1	31	0.6	73	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	79	4	0	10	5	
2026-04-27 06:40:00	58.48872	17.52702	13	0	27	0	0	0	0	0.005	13.6	5	1023	18	1	33	0.5	62	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	80	4	0	10	5	
2026-04-27 06:45:00	58.48911	17.52933	13	0	28	0	0	0	0	0.005	13.6	5	1023	18	2	56	0.5	72	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	35	0	80	4	0	10	5	
2026-04-27 06:50:00	58.48965	17.53194	13	0	29	0	0	0	0	0.005	13.6	5	1023	18	1	29	0.5	69	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	81	4	0	10	5	
2026-04-27 06:55:00	58.49007	17.53389	13	0	0	0	0	0	0	0.005	13.6	5	1023	18	1	27	0.4	67	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	81	4	0	10	5	
2026-04-27 07:00:00	58.49004	17.53557	14	0	1	0	0	0	0	0.005	13.6	5	1023	18	1	29	0.3	92	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	41	0	80	4	0	10	5	
2026-04-27 07:05:00	58.49043	17.53839	14	0	2	0	0	0	0	0.005	13.6	5	1023	18	1	33	0.6	75	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	80	4	0	10	5	
2026-04-27 07:10:00	58.49103	17.54058	13	0	3	0	0	0	0	0.005	13.6	5	1023	18	1	32	0.5	62	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	81	4	0	10	5	
2026-04-27 07:15:00	58.49139	17.54232	14	0	4	0	0	0	0	0.005	13.5	6	1023	18	1	34	0.4	69	-200	76	2000	340	1	0	1	1	1	1	1	0	1	0	0	0	40	0	82	4	0	10	5	
2026-04-27 07:20:00	58.49193	17.54379	14	0	5	0	0	0	0	0.005	13.5	6	1023	18	1	30	0.3	55	-300	76	2000	340	1	0	2	1	1	1	1	0	1	0	0	0	41	0	83	4	0	10	5	
2026-04-27 07:25:00	58.49091	17.54814	19	0	6	0	0	0	0	0.005	13.5	6	1023	18	1	33	0.9	114	-100	75	2000	340	1	0	1	2	1	1	1	0	1	0	0	0	40	0	77	0	1	10	5	
2026-04-27 07:30:00	58.49118	17.55114	41	0	7	0	0	0	0	0.005	13.5	6	1024	18	2	53	0.5	80	-100	75	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	36	0	77	4	1	10	5	
2026-04-27 07:35:00	58.49151	17.55264	11	0	8	0	0	0	0	0.005	13.5	6	1023	18	1	59	0.3	67	-100	75	2000	340	1	0	1	1	1	2	1	0	1	0	0	0	35	0	77	4	0	10	5	
2026-04-27 07:40:00	58.49214	17.55435	11	0	9	0	0	0	0	0.005	13.5	6	1023	18	1	27	0.4	55	-100	76	2000	340	1	0	1	1	1	1	2	0	1	0	0	0	41	0	78	4	0	10	5	
2026-04-27 07:45:00	58.49283	17.55552	12	0	10	0	0	0	0	0.005	13.5	6	1024	18	1	31	0.3	41	-200	76	2000	340	1	0	2	1	1	1	1	0	1	0	0	0	40	0	80	4	0	10	5	
2026-04-27 07:50:00	58.49145	17.55903	13	0	11	0	0	0	0	0.005	13.5	6	1023	18	1	29	0.8	127	0	75	2000	340	1	0	1	2	1	1	1	0	1	0	0	2	38	0	74	0	1	10	5	
2026-04-27 07:55:00	58.49175	17.56101	12	0	12	0	0	0	0	0.005	13.5	6	1023	18	1	30	0.4	74	0	75	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	40	0	74	4	1	10	5	
2026-04-27 08:00:00	58.49208	17.56221	13	0	13	0	0	0	0	0.005	13.5	6	1024	18	1	30	0.3	63	0	75	2000	340	1	0	1	1	1	2	1	0	1	0	0	2	39	0	75	4	0	10	5	
2026-04-27 08:05:00	58.49259	17.56344	13	0	14	0	0	0	0	0.005	13.5	6	1024	18	1	32	0.3	51	0	75	2000	340	1	0	2	1	1	1	2	0	1	0	0	0	40	0	76	4	0	10	5	
2026-04-27 08:10:00	58.49127	17.56608	15	0	15	0	0	0	0	0.005	13.5	6	1024	18	1	29	0.7	134	100	73	2000	340	1	0	1	2	1	1	1	0	1	0	0	0	40	0	71	0	1	10	5	
2026-04-27 08:15:00	58.4916	17.5677	17	0	16	0	0	0	0	0.005	13.5	6	1024	18	1	30	0.3	69	100	74	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	40	0	71	4	1	10	5	
2026-04-27 08:20:00	58.49238	17.56872	13	0	17	0	0	0	0	0.005	13.5	6	1024	18	1	34	0.4	34	100	74	2000	340	1	0	2	1	1	2	1	0	1	0	0	0	40	0	73	4	0	10	5	
2026-04-27 08:25:00	58.49145	17.57163	14	0	18	0	0	0	0	0.005	13.5	6	1024	18	1	31	0.7	121	200	73	2000	340	1	0	1	2	1	1	2	0	1	0	0	0	40	0	69	0	1	10	5	
2026-04-27 08:30:00	58.49136	17.5728	12	0	19	0	0	0	0	0.005	13.4	6	1024	18	1	31	0.2	98	200	73	2000	340	1	0	1	1	2	1	1	0	1	0	6	1	29	0	68	4	3	10	5	
2026-04-27 08:35:00	58.4919	17.57328	13	0	20	0	0	0	0	0.005	13.4	6	1024	18	1	28	0.2	25	200	73	2000	340	1	0	2	1	1	2	1	0	1	0	0	0	41	0	69	4	0	10	5	
2026-04-27 08:40:00	58.49097	17.57586	13	0	21	0	0	0	0	0.005	13.4	6	1024	18	1	41	0.6	125	300	72	2000	340	1	0	1	2	1	1	2	0	1	0	0	0	38	0	65	0	1	10	5	
2026-04-27 08:45:00	58.49118	17.57748	12	0	22	0	0	0	0	0.005	13.4	6	1024	18	1	33	0.3	75	300	72	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	39	0	65	4	1	10	5	
2026-04-27 08:50:00	58.49229	17.57814	41	0	23	0	0	0	0	0.005	13.4	6	1024	18	1	28	0.4	17	200	73	2000	340	1	0	2	1	1	2	1	0	1	0	0	0	41	0	68	4	0	10	5	
2026-04-27 08:55:00	58.49184	17.58063	11	0	24	0	0	0	0	0.005	13.4	6	1024	18	1	60	0.6	110	300	72	2000	340	1	0	1	2	1	1	2	0	1	0	0	0	34	0	66	0	1	10	5	
2026-04-27 09:00:00	58.49226	17.58243	11	0	25	0	0	0	0	0.005	13.4	6	1024	18	2	52	0.4	66	300	72	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	36	0	66	4	1	10	5	
2026-04-27 09:05:00	58.49307	17.58291	11	0	26	0	0	0	0	0.005	13.4	6	1024	18	1	30	0.3	17	200	73	2000	340	1	0	2	1	1	2	1	0	1	0	0	0	41	0	69	4	0	10	5	
2026-04-27 09:10:00	58.49298	17.58525	11	0	27	0	0	0	0	0.005	13.4	6	1024	18	3	67	0.5	94	200	72	2000	340	1	0	1	2	1	1	2	0	1	0	0	0	33	0	67	0	1	10	5	
2026-04-27 09:15:00	58.49316	17.58636	11	0	28	0	0	0	0	0.005	13.4	6	1024	18	1	33	0.2	72	200	72	2000	340	1	0	1	1	2	1	1	0	1	0	0	0	40	0	68	4	1	10	5	
2026-04-27 09:20:00	58.49367	17.58666	11	0	29	0	0	0	0	0.005	13.4	6	1024	18	1	40	0.2	17	200	73	2000	340	1	0	2	1	1	2	1	0	1	0	0	2	37	0	69	4	0	10	5	
2026-04-27 09:25:00	58.49373	17.58837	11	0	0	0	0	0	0	0.005	13.4	6	1024	18	1	40	0.3	87	200	72	2000	340	1	0	2	2	1	1	2	0	1	0	0	0	38	0	68	0	1	10	5	
2026-04-27 09:30:00	58.49286	17.59038	11	0	1	0	0	0	0	0.005	13.4	7	1024	18	1	29	0.5	129	300	71	2000	340	1	0	1	2	2	1	1	0	1	0	6	0	34	0	65	0	2	10	5	
2026-04-27 09:35:00	58.49337	17.59221	13	0	2	0	0	0	0	0.005	13.4	7	1024	18	3	63	0.4	61	300	71	2000	340	1	0	1	1	2	2	1	0	1	0	0	0	34	0	66	4	1	10	5	
2026-04-27 09:45:00	58.49448	17.59404	11	0	4	0	0	0	0	0.005	13.4	7	1024	18	3	101	0.4	72	200	72	2000	340	1	0	2	2	1	1	2	0	1	0	0	0	26	0	68	0	1	10	5	
2026-04-27 09:50:00	58.49316	17.59641	12	0	5	0	0	0	0	0.005	13.4	7	1024	17	1	31	0.7	137	400	70	2000	340	1	0	1	2	2	1	1	0	1	0	0	0	40	0	63	0	0	10	5	
2026-04-27 09:55:00	58.49391	17.59797	11	0	6	0	0	0	0	0.005	13.6	7	1024	17	1	36	0.4	49	300	71	2000	340	1	0	1	1	2	2	1	0	1	0	0	0	39	0	65	4	1	10	5	
2026-04-27 10:00:00	58.49472	17.59815	11	0	7	0	0	0	0	0.005	13.6	7	1024	17	1	28	0.3	7	300	72	2000	340	1	0	2	1	1	2	2	0	1	0	0	1	40	0	67	4	0	10	5	
2026-04-27 10:05:00	58.49469	17.60064	12	0	8	0	0	0	0	0.005	13.6	7	1024	17	1	34	0.5	92	300	71	2000	340	1	0	1	2	1	1	2	0	1	0	0	0	39	0	66	0	1	10	5	
2026-04-27 10:10:00	58.49526	17.60157	11	0	9	0	0	0	0	0.005	13.6	7	1024	17	1	27	0.3	40	300	72	2000	340	1	0	2	1	2	1	1	0	1	0	0	0	41	0	67	4	1	10	5	
2026-04-27 10:15:00	58.49556	17.60373	11	0	10	0	0	0	0	0.005	13.5	7	1024	17	2	56	0.4	74	300	72	2000	340	1	0	2	2	1	2	1	0	1	0	0	0	35	0	67	0	1	10	5	
2026-04-27 10:20:00	58.49508	17.60607	12	0	11	0	0	0	0	0.005	13.5	7	1024	17	2	66	0.5	111	300	70	2000	340	1	0	1	2	2	1	2	0	1	0	0	0	33	0	65	0	0	10	5	
2026-04-27 10:25:00	58.49577	17.60733	12	0	12	0	0	0	0	0.005	13.5	7	1024	17	2	50	0.4	44	300	71	2000	340	1	0	1	1	2	2	1	0	1	0	0	0	36	0	66	4	1	10	5	
2026-04-27 10:30:00	58.49664	17.60757	12	0	13	0	0	0	0	0.005	13.5	7	1024	17	1	28	0.3	8	200	72	2000	340	1	0	2	1	1	2	2	0	1	0	0	0	41	0	69	4	0	10	5	
2026-04-27 10:35:00	58.49667	17.60943	12	0	14	0	0	0	0	0.005	13.5	7	1024	17	1	30	0.4	88	200	72	2000	340	1	0	2	2	1	1	2	0	1	0	0	0	40	0	68	0	1	10	5	
2026-04-27 10:40:00	58.49622	17.61138	12	0	15	0	0	0	0	0.005	13.5	7	1024	17	1	27	0.4	114	300	71	2000	340	1	0	1	2	2	1	1	0	1	0	7	0	33	0	66	0	2	10	5	
2026-04-27 10:45:00	58.49655	17.61222	13	0	16	0	0	0	0	0.005	13.5	7	1024	17	1	32	0.2	54	300	71	2000	340	1	0	1	1	2	2	1	0	1	0	0	1	39	0	67	4	1	10	5	
2026-04-27 10:50:00	58.49724	17.61252	13	0	17	0	0	0	0	0.005	13.5	7	1024	17	1	33	0.3	13	200	72	2000	340	1	0	2	1	1	2	2	0	1	0	0	0	40	0	69	4	0	10	5	
2026-04-27 10:55:00	58.49727	17.61465	12	0	18	0	0	0	0	0.005	13.5	7	1024	17	1	31	0.4	88	200	71	2000	340	1	0	2	2	1	1	2	0	1	0	0	0	40	0	68	0	1	10	5	
2026-04-27 11:00:00	58.49694	17.61666	12	0	19	0	0	0	0	0.005	13.5	8	1024	17	1	30	0.4	108	300	70	2000	340	1	0	1	2	2	1	1	0	1	0	5	0	31	0	66	0	2	10	5	
2026-04-27 11:05:00	58.49754	17.61717	12	0	20	0	0	0	0	0.005	13.5	8	1024	17	1	38	0.2	23	300	71	2000	340	1	0	2	1	2	2	1	0	1	0	0	0	38	0	67	4	1	10	5	
2026-04-27 11:10:00	58.49811	17.61837	12	0	21	0	0	0	0	0.005	13.4	8	1024	17	1	28	0.3	49	200	72	2000	340	1	0	2	2	1	2	2	0	1	0	0	0	40	0	69	0	1	10	5	
2026-04-27 11:15:00	58.49808	17.62023	12	0	22	0	0	0	0	0.005	13.4	8	1024	17	1	27	0.4	90	200	71	2000	340	1	0	2	2	2	1	2	0	1	0	0	0	41	0	68	0	0	10	5	
2026-04-27 11:20:00	58.49793	17.62203	12	0	23	0	0	0	0	0.005	13.4	8	1024	17	1	32	0.4	99	300	70	2000	340	1	0	1	2	2	2	1	0	1	0	0	0	40	0	66	0	0	10	5	
2026-04-27 11:25:00	58.4985	17.62245	13	0	24	0	0	0	0	0.005	13.4	8	1024	17	1	27	0.2	22	200	71	2000	340	1	0	2	1	2	2	2	0	1	0	0	0	41	0	68	4	1	10	5	
2026-04-27 11:30:00	58.49895	17.62293	13	0	25	0	0	0	0	0.005	13.4	8	1024	17	1	33	0.2	30	200	72	2000	340	1	0	2	2	1	2	2	0	1	0	0	1	38	0	69	0	1	10	5	
2026-04-27 11:35:00	58.49937	17.62398	14	0	26	0	0	0	0	0.005	13.4	9	1024	17	1	29	0.3	51	200	72	2000	340	1	0	2	2	2	1	2	0	1	0	0	0	41	0	70	0	0	10	5	
2026-04-27 11:40:00	58.49946	17.62563	41	0	27	0	0	0	0	0.005	13.4	9	1024	17	1	30	0.3	84	200	72	2000	340	1	0	2	2	2	2	1	0	1	0	0	1	40	0	70	0	0	10	5	
2026-04-27 11:45:00	58.49958	17.62692	11	0	28	0	0	0	0	0.005	13.4	9	1024	17	1	60	0.3	79	200	72	2000	340	1	0	2	2	2	2	2	0	1	0	0	0	35	0	69	0	0	10	5	
2026-04-27 11:50:00	58.49979	17.62824	12	0	29	0	0	0	0	0.005	13.4	9	1024	17	1	26	0.3	73	200	71	2000	340	1	0	2	2	2	2	2	0	1	0	0	1	40	0	69	0	0	10	5	
2026-04-27 11:55:00	58.49991	17.62971	11	0	0	0	0	0	0	0.005	13.4	9	1024	17	1	28	0.3	81	200	71	2000	340	1	0	2	2	2	2	2	0	1	0	0	1	40	0	69	0	0	10	5	
2026-04-27 12:00:00	58.49988	17.6316	11	0	1	0	0	0	0	0.005	13.4	9	1024	17	1	27	0.4	91	200	71	2000	340	1	0	2	2	2	2	2	0	1	0	0	0	41	0	68	0	0	10	5	
2026-04-27 12:05:00	58.49952	17.6334	12	0	2	0	0	0	0	0.005	13.4	9	1024	17	1	27	0.4	112	300	69	2000	340	1	0	1	2	2	2	2	0	1	0	0	1	40	0	66	0	0	10	5	
2026-04-27 12:10:00	58.49985	17.63418	11	0	3	0	0	0	0	0.005	13.4	10	1024	17	1	28	0.2	53	300	69	2000	340	1	0	1	1	2	2	2	0	1	0	0	0	40	0	67	4	1	10	5	
2026-04-27 12:15:00	58.50033	17.6346	12	0	4	0	0	0	0	0.005	13.4	10	1024	17	1	25	0.2	23	200	70	2000	340	1	0	2	1	1	2	2	0	1	0	0	3	39	0	68	4	0	10	5	
2026-04-27 12:20:00	58.50057	17.6358	12	0	5	0	0	0	0	0.005	13.4	10	1024	17	1	27	0.2	70	200	70	2000	340	1	0	2	2	1	1	2	0	1	0	0	0	41	0	68	0	1	10	5	
2026-04-27 12:25:00	58.50021	17.63715	13	0	6	0	0	0	0	0.005	13.4	10	1024	17	1	33	0.3	116	300	69	2000	340	1	0	1	2	2	1	1	0	1	0	0	0	40	0	67	0	0	10	5	
2026-04-27 12:30:00	58.5003	17.63781	12	0	7	0	0	0	0	0.005	13.4	10	1024	17	2	45	0.1	78	300	69	2000	340	1	0	1	1	2	2	1	0	1	0	0	2	35	0	67	4	1	10	5	
2026-04-27 12:35:00	58.5003	17.63781	12	0	8	0	0	0	0	0.005	13.4	10	1024	17	1	31	0	347	300	69	2000	340	1	0	2	1	1	2	2	0	1	0	0	13	27	0	67	4	0	10	5	
2026-04-27 12:40:00	58.50006	17.63805	13	0	9	0	0	0	0	0.005	13.4	10	1024	17	1	29	0.1	151	300	68	2000	340	1	0	1	2	1	1	2	0	1	0	0	1	39	0	66	0	1	10	5	
2026-04-27 12:45:00	58.49988	17.63826	12	0	10	0	0	0	0	0.005	13.4	10	1024	17	1	32	0.1	153	300	68	2000	340	1	0	0	1	2	1	1	0	1	0	10	11	18	0	65	4	2	10	5	
2026-04-27 12:50:00	58.49982	17.63802	13	0	11	0	0	0	0	0.005	13.4	10	1024	17	2	47	0	250	300	68	2000	35	1	0	1	0	1	2	1	0	1	0	15	8	13	0	65	-4	3	-10	5	
2026-04-27 12:55:00	58.49982	17.63769	12	0	12	0	0	0	0	0.005	13.8	10	1024	17	1	32	0.1	267	300	68	2000	215	1	0	3	1	0	1	2	0	1	0	29	6	4	0	65	4	2	10	5	
2026-04-27 13:00:00	58.49982	17.63748	12	0	13	0	0	0	0	0.005	13.6	10	1024	17	1	32	0	275	300	68	2000	215	1	0	2	3	1	0	1	0	1	0	18	5	15	0	65	0	3	-10	5	
2026-04-27 13:05:00	58.49997	17.63727	12	0	14	0	0	0	0	0.005	13.6	10	1024	17	1	28	0.1	323	300	68	2000	275	1	0	2	2	3	1	0	0	1	0	6	13	20	0	66	0	3	10	5	
2026-04-27 13:10:00	58.50006	17.63694	14	0	15	0	0	0	0	0.005	13.6	10	1024	17	1	31	0.1	300	300	69	2000	275	1	0	3	2	2	3	1	0	1	0	13	26	1	0	66	0	1	10	5	
2026-04-27 13:15:00	58.50009	17.63697	12	0	16	0	0	0	0	0.005	13.6	10	1024	17	1	27	0	17	300	69	2000	200	1	0	3	3	2	2	3	0	1	0	15	17	8	0	67	0	2	-10	5	
2026-04-27 13:20:00	58.50021	17.63661	12	0	17	0	0	0	0	0.005	13.6	10	1024	17	1	40	0.1	304	300	69	2000	200	1	0	2	3	3	2	2	0	1	0	12	6	17	0	67	0	4	-10	5	
2026-04-27 13:25:00	58.50036	17.63631	12	0	18	0	0	0	0	0.005	13.6	10	1024	17	1	35	0.1	312	200	70	2000	310	1	0	2	2	3	3	2	0	1	0	20	2	15	0	68	0	5	10	5	
2026-04-27 13:30:00	58.50054	17.63598	13	0	19	0	0	0	0	0.005	13.5	10	1024	17	1	32	0.1	316	200	70	2000	310	1	0	2	2	2	3	3	0	1	0	11	6	21	0	68	0	4	10	5	
2026-04-27 13:35:00	58.50096	17.63574	12	0	20	0	0	0	0	0.005	13.5	10	1024	17	2	47	0.2	344	200	71	2000	310	1	0	2	2	2	2	3	0	1	0	0	2	35	0	70	0	0	10	5	
2026-04-27 13:40:00	58.50135	17.63535	12	0	21	0	0	0	0	0.005	13.5	11	1024	17	1	29	0.2	332	100	72	2000	310	1	0	2	2	2	2	2	0	1	0	10	1	29	0	71	0	2	10	5	
2026-04-27 13:45:00	58.50195	17.63487	13	0	22	0	0	0	0	0.005	13.5	11	1024	17	1	31	0.2	337	100	74	2000	310	1	0	2	2	2	2	2	0	1	0	0	2	38	0	73	0	0	10	5	
2026-04-27 13:50:00	58.50264	17.63439	41	0	23	0	0	0	0	0.005	13.5	11	1024	17	1	28	0.3	340	0	75	2000	310	1	0	3	2	2	2	2	0	1	0	0	0	41	0	76	0	0	10	5	
2026-04-27 13:55:00	58.50333	17.63442	11	0	24	0	0	0	0	0.005	13.5	11	1023	17	1	60	0.3	2	-100	77	2000	160	1	0	3	3	2	2	2	0	1	0	15	2	16	0	78	0	3	-10	5	
