Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	AirmarAirTemp	AirmarWindDirection	AirmarWindSpeed	AirmarWindGust	AirmarHeading	AirmarAirFix	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19	
2021-03-01 14:30:00	55.56486	15.75471	12	59	0	1	40	7	0	0.007	14	3	3.174	7.66																															
2021-03-01 14:45:00	55.56027	15.75645	12	0	0	1	40	7	0	0.007	14.1	3	3.191	7.68																															
2021-03-01 15:00:00	55.56621	15.75228	14	1	0	1	40	7	0	0.007	14.1	3	3.152	7.64																															
2021-03-01 15:15:00	55.56093	15.75438	41	2	0	1	70	7	0	0.007	14.1	4	3.184	7.67																															
2021-03-01 15:30:00	55.56648	15.7497	12	3	0	1	40	7	0	0.007	14.1	3	3.159	7.64																															
2021-03-01 15:45:00	55.56108	15.7515	12	4	0	1	40	7	0	0.007	14.1	3	3.18	7.67																															
2021-03-01 16:00:00	55.56669	15.7476	13	5	0	1	40	7	0	0.007	14.1	3	3.154	7.64																															
2021-03-01 16:15:00	55.56156	15.74853	12	6	0	1	40	7	0	0.007	14.2	3	3.175	7.66																															
2021-03-01 16:30:00	55.56732	15.74463	12	7	0	1	40	7	0	0.007	14.2	3	3.145	7.64																															
2021-03-01 16:45:00	55.56147	15.74571	41	8	0	3	70	7	0	0.007	14.1	4	3.182	7.67																															
2021-03-01 17:00:00	55.56717	15.74238	12	9	0	1	40	7	0	0.007	14.1	3	3.148	7.64																															
2021-03-01 17:15:00	55.56255	15.74232	13	10	0	2	40	7	0	0.007	14	3	3.187	7.67																															
2021-03-01 17:30:00	55.56822	15.7386	11	11	0	1	40	7	0	0.007	14	3	3.169	7.65																															
2021-03-01 17:45:00	55.56354	15.7383	14	12	0	3	40	7	0	0.007	14	3	3.196	7.67																															
2021-03-01 18:00:00	55.56984	15.73575	40	13	0	1	70	7	0	0.007	13.9	4	3.169	7.66																															
2021-03-01 18:15:00	55.56624	15.73389	12	14	0	3	40	7	0	0.007	13.9	3	3.18	7.66																															
2021-03-01 18:30:00	55.55973	15.73131	12	15	0	1	40	7	0	0.009	13.9	3	3.222	7.7																															
2021-03-01 18:45:00	55.5648	15.73194	12	16	0	2	40	7	0	0.007	13.8	3	3.173	7.66																															
2021-03-01 19:00:00	55.56042	15.73023	12	17	0	2	40	7	0	0.007	13.8	3	3.215	7.69																															
2021-03-01 19:15:00	55.56501	15.732	12	18	0	1	40	7	0	0.007	13.8	3	3.171	7.66																															
2021-03-01 19:30:00	55.56027	15.7284	12	19	0	1	40	7	0	0.007	13.8	3	3.204	7.69																															
2021-03-01 19:45:00	55.55058	15.73041	12	20	0	1	40	7	0	0.007	13.8	3	3.281	7.76																															
2021-03-01 20:00:00	55.55637	15.74052	41	21	0	2	70	7	0	0.007	13.7	4	3.265	7.73																															
2021-03-01 20:15:00	55.5486	15.74409	12	22	0	1	40	7	0	0.007	13.7	3	3.242	7.74																															
2021-03-01 20:45:00	55.54782	15.7554	13	24	0	3	40	7	0	0.007	13.7	3	3.225	7.73																															
2021-03-01 21:00:00	55.55532	15.76368	11	25	0	1	40	7	0	0.007	13.7	3	3.222	7.72																															
2021-03-01 21:15:00	55.54857	15.76521	17	26	0	1	40	7	0	0.007	13.7	3	3.208	7.72																															
2021-03-01 21:30:00	55.54026	15.76707	13	27	0	1	40	7	0	0.007	13.6	3	3.235	7.73																															
2021-03-01 21:45:00	55.54161	15.77631	14	28	0	1	40	7	0	0.007	13.6	3	3.219	7.72																															
2021-03-01 22:00:00	55.54593	15.78726	59	29	0	1	80	7	0	0.007	13.6	4	3.2	7.71																															
2021-03-01 22:15:00	55.54182	15.7959	13	30	0	1	40	7	0	0.007	13.6	3	3.21	7.72																															
2021-03-01 22:30:00	55.53579	15.80502	12	31	0	1	40	7	0	0.007	13.6	3	3.198	7.73																															
2021-03-01 22:45:00	55.53072	15.81405	12	32	0	1	40	7	0	0.007	13.6	3	3.199	7.73																															
2021-03-01 23:00:00	55.53582	15.82245	12	33	0	1	40	7	0	0.007	13.6	3	3.209	7.73																															
2021-03-01 23:30:00	55.52502	15.84561	12	35	0	3	40	7	0	0.007	13.6	3	3.211	7.73																															
2021-03-01 23:45:00	55.51974	15.86016	71	36	0	1	100	7	0	0.007	13.5	4	3.22	7.73																															
2021-03-02 00:00:00	55.51323	15.87153	11	37	0	1	40	7	0	0.007	13.5	3	3.218	7.73																															
2021-03-02 00:15:00	55.51896	15.87828	12	38	0	1	40	7	0	0.007	13.5	3	3.217	7.73																															
2021-03-02 00:30:00	55.51134	15.88812	12	39	0	1	40	7	0	0.007	13.5	3	3.208	7.72																															
2021-03-02 00:45:00	55.51869	15.89802	12	40	0	1	40	7	0	0.007	13.5	3	3.209	7.72																															
2021-03-02 01:00:00	55.51182	15.90801	11	41	0	1	40	7	0	0.009	13.5	3	3.209	7.72																															
2021-03-02 01:15:00	55.50321	15.9177	12	42	0	1	40	7	0	0.007	13.5	3	3.209	7.73																															
2021-03-02 01:30:00	55.51038	15.92493	12	43	0	1	40	7	0	0.007	13.5	3	3.209	7.73																															
2021-03-02 01:45:00	55.50294	15.93645	11	44	0	1	40	7	0	0.007	13.5	3	3.209	7.73																															
2021-03-02 02:00:00	55.49331	15.9453	40	45	0	1	70	7	0	0.007	13.5	4	3.224	7.74																															
2021-03-02 02:15:00	55.50144	15.94779	15	46	0	1	40	7	0	0.007	13.5	3	3.213	7.73																															
2021-03-02 02:30:00	55.49316	15.95118	12	47	0	1	40	7	0	0.007	13.5	3	3.225	7.74																															
2021-03-02 02:45:00	55.50045	15.96171	14	48	0	1	40	7	0	0.007	13.5	3	3.233	7.74																															
2021-03-02 03:00:00	55.50924	15.9705	41	49	0	2	70	7	0	0.007	13.5	4	3.255	7.78																															
2021-03-02 03:15:00	55.50069	15.97197	12	50	0	1	40	7	0	0.007	13.5	3	3.248	7.75																															
2021-03-02 03:30:00	55.49043	15.97608	12	51	0	1	40	7	0	0.007	13.5	3	3.226	7.75																															
2021-03-02 03:45:00	55.49556	15.99096	13	52	0	1	40	7	0	0.007	13.5	3	3.256	7.76																															
2021-03-02 04:00:00	55.50111	16.00644	12	53	0	1	40	7	0	0.007	13.5	3	3.281	7.81																															
2021-03-02 04:15:00	55.4919	16.01142	12	54	0	1	40	7	0	0.007	13.5	3	3.252	7.77																															
2021-03-02 04:30:00	55.49544	16.02834	12	55	0	3	40	7	0	0.007	13.4	3	3.291	7.82																															
2021-03-02 04:45:00	55.48719	16.03554	41	56	0	1	70	7	0	0.007	13.4	4	3.27	7.79																															
2021-03-02 05:00:00	55.49229	16.05	12	57	0	1	40	7	0	0.007	13.4	3	3.309	7.85																															
2021-03-02 05:15:00	55.48488	16.05132	12	58	0	3	40	7	0	0.009	13.4	3	3.276	7.8																															
2021-03-02 05:30:00	55.48998	16.06257	11	59	0	1	40	7	0	0.007	13.4	3	3.312	7.86																															
2021-03-02 05:45:00	55.4823	16.06329	11	0	0	1	40	7	0	0.007	13.4	3	3.279	7.8																															
2021-03-02 06:00:00	55.48851	16.07694	13	1	0	1	40	7	0	0.007	13.4	3	3.321	7.88																															
2021-03-02 06:15:00	55.4811	16.07865	13	2	0	2	40	7	0	0.007	13.5	3	3.291	7.82																															
2021-03-02 06:30:00	55.46976	16.07931	41	3	0	1	70	7	0	0.007	13.6	4	3.251	7.76																															
2021-03-02 06:45:00	55.47513	16.0932	11	4	0	2	40	7	0	0.007	13.8	3	3.288	7.82																															
2021-03-02 07:00:00	55.48062	16.10943	12	5	0	1	40	7	0	0.009	14.1	3	3.294	7.83																															
2021-03-02 07:15:00	55.47135	16.11093	12	6	0	2	40	7	0	0.007	14	3	3.282	7.8																															
2021-03-02 07:30:00	55.46607	16.10814	12	7	0	1	40	7	0	0.007	14	3	3.265	7.78																															
2021-03-02 07:45:00	55.46955	16.11126	12	8	0	1	40	7	0	0.007	14	3	3.287	7.81																															
2021-03-02 08:00:00	55.47369	16.11603	16	9	0	1	40	7	0	0.007	14	3	3.29	7.82																															
2021-03-02 08:15:00	55.4694	16.11408	41	10	0	1	70	7	0	0.007	13.9	4	3.297	7.82																															
2021-03-02 08:30:00	55.46532	16.11132	11	11	0	1	40	7	0	0.007	13.9	3	3.286	7.79																															
2021-03-02 08:45:00	55.46817	16.11546	11	12	0	1	40	7	0	0.007	13.9	4	3.309	7.83																															
2021-03-02 09:00:00	55.46451	16.11429	11	13	0	1	40	7	0	0.007	13.9	4	3.31	7.81																															
2021-03-02 09:15:00	55.46763	16.11954	11	14	0	1	40	7	0	0.007	13.9	4	3.317	7.83																															
2021-03-02 09:30:00	55.46454	16.11852	12	15	0	2	40	7	0	0.007	13.9	4	3.318	7.82																															
2021-03-02 09:45:00	55.46586	16.12269	12	16	0	1	40	7	0	0.007	13.9	4	3.319	7.83																															
2021-03-02 10:00:00	55.46223	16.12152	13	17	0	1	40	7	0	0.007	13.9	4	3.323	7.82																															
2021-03-02 10:15:00	55.46409	16.12476	41	18	0	1	70	7	0	0.007	13.9	4	3.33	7.83																															
2021-03-02 10:30:00	55.46667	16.1265	11	19	0	1	40	7	0	0.007	13.9	4	3.355	7.85																															
2021-03-02 10:45:00	55.46958	16.12875	11	20	0	1	40	7	0	0.007	13.9	4	3.38	7.87																															
2021-03-02 11:00:00	55.46595	16.12923	11	21	0	2	40	7	0	0.007	13.9	4	3.367	7.85																															
2021-03-02 11:15:00	55.46895	16.13151	11	22	0	1	40	7	0	0.007	13.9	4	3.392	7.87																															
2021-03-02 11:30:00	55.47294	16.13298	11	23	0	1	40	7	0	0.007	13.9	4	3.381	7.88																															
2021-03-02 11:45:00	55.47048	16.13376	13	24	0	1	40	7	0	0.007	13.9	4	3.45	7.9																															
2021-03-02 12:00:00	55.4667	16.13268	13	25	0	1	40	7	0	0.007	13.9	4	3.375	7.88																															
2021-03-02 12:15:00	55.46928	16.1373	15	26	0	1	40	7	0	0.007	14	4	3.438	7.9																															
2021-03-02 12:30:00	55.46748	16.13733	41	27	0	2	70	7	0	0.007	13.9	4	3.421	7.88																															
2021-03-02 12:45:00	55.46496	16.13628	12	28	0	3	40	7	0	0.007	13.9	4	3.403	7.87																															
2021-03-02 13:00:00	55.46265	16.13619	12	29	0	1	40	7	0	0.007	13.9	4	3.401	7.87																															
2021-03-02 13:15:00	55.45992	16.13589	12	30	0	1	40	7	0	0.007	13.9	4	3.437	7.85																															
2021-03-02 13:45:00	55.46415	16.13874	11	32	0	3	40	7	0	0.007	13.9	4	3.439	7.88																															
2021-03-02 14:00:00	55.46688	16.14018	12	33	0	3	40	7	0	0.007	13.9	4	3.447	7.88																															
2021-03-02 14:15:00	55.46544	16.14489	12	34	0	1	40	7	0	0.007	13.9	4	3.428	7.88																															
2021-03-02 14:45:00	55.46958	16.15008	12	36	0	3	40	7	0	0.007	13.9	4	3.477	7.91																															
2021-03-02 15:00:00	55.47228	16.15062	41	37	0	1	70	7	0	0.007	13.9	5	3.449	7.9																															
2021-03-02 15:15:00	55.47519	16.14993	12	38	0	3	40	7	0	0.007	14	4	3.424	7.9																															
2021-03-02 15:30:00	55.47777	16.1493	11	39	0	2	40	7	0	0.007	14	4	3.406	7.89																															
2021-03-02 15:45:00	55.47549	16.1532	11	40	0	2	40	7	0	0.007	14.1	4	3.405	7.89																															
2021-03-02 16:00:00	55.47219	16.15803	11	41	0	2	40	7	0	0.007	14.1	4	3.38	7.85																															
2021-03-02 16:15:00	55.47468	16.15857	12	42	0	1	40	7	0	0.007	14.1	4	3.402	7.89																															
2021-03-02 16:30:00	55.47201	16.1643	11	43	0	1	40	7	0	0.007	14.2	3	3.352	7.84																															
2021-03-02 16:45:00	55.47468	16.16682	12	44	0	2	40	7	0	0.009	14.1	3	3.449	7.9																															
2021-03-02 17:00:00	55.47252	16.17294	11	45	0	3	40	7	0	0.007	14.1	3	3.344	7.84																															
2021-03-02 17:15:00	55.47528	16.17294	12	46	0	1	40	7	0	0.007	14	3	3.417	7.9																															
2021-03-02 17:30:00	55.4781	16.17342	12	47	0	1	40	7	0	0.007	14	3	3.394	7.88																															
2021-03-02 18:00:00	55.47954	16.17972	70	49	0	3	100	7	0	0.007	13.9	4	3.4	7.88																															
2021-03-02 18:15:00	55.47642	16.18548	12	50	0	1	40	7	0	0.007	13.9	3	3.36	7.85																															
2021-03-02 18:30:00	55.47876	16.18656	12	51	0	1	40	7	0	0.007	13.9	3	3.383	7.88																															
2021-03-02 18:45:00	55.48038	16.1853	12	52	0	2	40	7	0	0.007	13.9	3	3.378	7.89																															
2021-03-02 19:00:00	55.48215	16.18323	12	53	0	1	40	7	0	0.007	13.8	3	3.386	7.9																															
2021-03-02 19:15:00	55.48431	16.18215	12	54	0	1	40	7	0	0.007	13.8	3	3.45	7.93																															
2021-03-02 19:30:00	55.48254	16.18824	12	55	0	1	40	7	0	0.007	13.8	3	3.386	7.9																															
2021-03-02 19:45:00	55.48407	16.18833	13	56	0	1	40	7	0	0.007	13.8	3	3.405	7.91																															
2021-03-02 20:00:00	55.48587	16.18719	13	57	0	1	40	7	0	0.007	13.8	3	3.407	7.9																															
2021-03-02 20:15:00	55.48776	16.1862	13	58	0	1	40	7	0	0.007	13.7	3	3.42	7.89																															
2021-03-02 20:30:00	55.48989	16.18518	41	59	0	1	70	7	0	0.007	13.7	4	3.384	7.89																															
2021-03-02 20:45:00	55.49175	16.18479	11	0	0	1	40	7	0	0.007	13.7	3	3.406	7.9																															
2021-03-02 21:00:00	55.49382	16.18494	12	1	0	1	40	7	0	0.007	13.7	3	3.408	7.9																															
2021-03-02 21:15:00	55.49244	16.18938	11	2	0	1	40	7	0	0.007	13.7	3	3.409	7.9																															
2021-03-02 21:30:00	55.48983	16.19292	12	3	0	2	40	7	0	0.007	13.7	3	3.388	7.89																															
2021-03-02 21:45:00	55.4883	16.19736	12	4	0	1	40	7	0	0.007	13.7	3	3.362	7.88																															
2021-03-02 22:00:00	55.48911	16.19835	12	5	0	1	40	7	0	0.007	13.6	3	3.384	7.89																															
2021-03-02 22:15:00	55.49124	16.19988	13	6	0	1	40	7	0	0.007	13.6	3	3.405	7.89																															
2021-03-02 22:30:00	55.48953	16.20309	14	7	0	1	40	7	0	0.007	13.6	3	3.382	7.89																															
2021-03-02 22:45:00	55.48671	16.20648	13	8	0	2	40	7	0	0.007	13.6	4	3.382	7.88																															
2021-03-02 23:00:00	55.48404	16.20909	13	9	0	1	40	7	0	0.007	13.6	3	3.405	7.89																															
2021-03-02 23:15:00	55.48095	16.2123	41	10	0	1	70	7	0	0.007	13.6	4	3.435	7.92																															
2021-03-02 23:30:00	55.47846	16.2159	12	11	0	2	40	7	0	0.007	13.6	3	3.471	7.94																															
2021-03-02 23:45:00	55.47543	16.21836	11	12	0	2	40	7	0	0.007	13.6	3	3.492	7.95																															
2021-03-03 00:00:00	55.47318	16.22178	11	13	0	1	40	7	0	0.007	13.6	3	3.493	7.97																															
2021-03-03 00:15:00	55.4745	16.22304	12	14	0	1	40	7	0	0.007	13.6	3	3.493	7.96																															
2021-03-03 00:30:00	55.47519	16.22082	14	15	0	1	40	7	0	0.007	13.5	3	3.479	7.95																															
2021-03-03 00:45:00	55.47663	16.2201	13	16	0	1	40	7	0	0.007	13.5	3	3.468	7.94																															
2021-03-03 01:00:00	55.47741	16.2168	12	17	0	1	40	7	0	0.007	13.5	3	3.446	7.93																															
2021-03-03 01:15:00	55.47753	16.21338	13	18	0	1	40	7	0	0.009	13.5	3	3.429	7.92																															
2021-03-03 01:30:00	55.47825	16.20957	13	19	0	1	40	7	0	0.007	13.5	3	3.427	7.92																															
2021-03-03 01:45:00	55.47903	16.20594	13	20	0	1	40	7	0	0.009	13.5	3	3.415	7.92																															
2021-03-03 02:00:00	55.48074	16.20237	40	21	0	1	70	7	0	0.007	13.5	4	3.41	7.91																															
2021-03-03 02:15:00	55.48122	16.1985	11	22	0	3	40	7	0	0.007	13.5	3	3.408	7.9																															
2021-03-03 02:30:00	55.48176	16.19352	12	23	0	1	40	7	0	0.007	13.5	3	3.378	7.89																															
2021-03-03 02:45:00	55.48353	16.19172	12	24	0	1	40	7	0	0.007	13.5	3	3.371	7.89																															
2021-03-03 03:00:00	55.48116	16.19424	11	25	0	1	40	7	0	0.007	13.5	3	3.372	7.89																															
2021-03-03 03:15:00	55.48272	16.1922	12	26	0	1	40	7	0	0.009	13.5	3	3.383	7.9																															
2021-03-03 03:30:00	55.4844	16.1886	12	27	0	2	40	7	0	0.009	13.5	3	3.371	7.9																															
2021-03-03 03:45:00	55.4856	16.18701	12	28	0	1	40	7	0	0.007	13.5	3	3.377	7.91																															
2021-03-03 04:00:00	55.48251	16.18941	41	29	0	1	70	7	0	0.007	13.5	3	3.361	7.91																															
2021-03-03 04:15:00	55.47984	16.1922	12	30	0	1	40	7	0	0.007	13.5	3	3.381	7.91																															
2021-03-03 04:45:00	55.47954	16.19118	12	32	0	3	40	7	0	0.007	13.4	3	3.367	7.91																															
2021-03-03 05:00:00	55.4751	16.19385	12	33	0	1	40	7	0	0.007	13.4	3	3.416	7.94																															
2021-03-03 05:15:00	55.47777	16.1949	11	34	0	1	40	7	0	0.007	13.4	3	3.378	7.92																															
2021-03-03 05:30:00	55.47414	16.19766	12	35	0	1	40	7	0	0.007	13.4	3	3.438	7.95																															
2021-03-03 05:45:00	55.46919	16.19994	13	36	0	3	40	7	0	0.007	13.4	3	3.497	7.96																															
2021-03-03 06:00:00	55.4637	16.20276	41	37	0	1	70	7	0	0.007	13.4	4	3.482	7.95																															
2021-03-03 06:15:00	55.46823	16.20252	11	38	0	2	40	7	0	0.007	13.5	3	3.51	7.97																															
2021-03-03 06:30:00	55.4724	16.20327	12	39	0	2	40	7	0	0.009	13.5	3	3.501	7.98																															
2021-03-03 06:45:00	55.46808	16.20606	11	40	0	1	40	7	0	0.007	13.5	3	3.488	7.96																															
2021-03-03 07:00:00	55.47138	16.20645	11	41	0	1	40	7	0	0.007	13.6	3	3.506	7.98																															
2021-03-03 07:15:00	55.47396	16.209	12	42	0	1	40	7	0	0.007	13.7	3	3.357	7.91																															
2021-03-03 07:30:00	55.4697	16.21308	13	43	0	1	40	7	0	0.007	13.9	3	3.506	7.97																															
2021-03-03 07:45:00	55.4733	16.21605	12	44	0	1	40	7	0	0.007	14.1	3	3.368	7.92																															
2021-03-03 08:00:00	55.46916	16.21779	41	45	0	1	70	7	0	0.007	14.1	4	3.504	7.96																															
2021-03-03 08:15:00	55.46559	16.21923	12	46	0	1	40	7	0	0.007	14.1	3	3.482	7.95																															
2021-03-03 08:30:00	55.46103	16.2216	12	47	0	1	40	7	0	0.007	14.1	3	3.496	7.95																															
2021-03-03 09:00:00	55.46832	16.22211	11	49	0	3	40	7	0	0.007	14.1	3	3.508	7.97																															
2021-03-03 09:15:00	55.47237	16.22208	12	50	0	1	40	7	0	0.007	14.1	3	3.362	7.9																															
2021-03-03 09:30:00	55.47597	16.22088	12	51	0	1	40	7	0	0.007	14.1	3	3.364	7.91																															
2021-03-03 09:45:00	55.47984	16.21932	11	52	0	1	40	7	0	0.009	14.1	3	3.371	7.9																															
2021-03-03 10:00:00	55.4838	16.21476	12	53	0	2	40	7	0	0.007	14.1	3	3.375	7.9																															
2021-03-03 10:15:00	55.4883	16.21122	18	54	0	1	40	7	0	0.007	14.1	4	3.534	7.96																															
2021-03-03 10:30:00	55.48392	16.21347	14	55	0	1	40	7	0	0.007	14.1	4	3.411	7.91																															
2021-03-03 10:45:00	55.47813	16.21671	14	56	0	1	40	7	0	0.007	14.1	3	3.373	7.9																															
2021-03-03 11:00:00	55.48047	16.21407	15	57	0	1	40	7	0	0.007	14	4	3.439	7.93																															
2021-03-03 11:15:00	55.4844	16.21122	41	58	0	1	70	7	0	0.007	14	4	3.519	7.93																															
2021-03-03 11:45:00	55.48137	16.21335	12	0	0	3	40	7	0	0.007	14	3	3.567	7.98																															
2021-03-03 12:00:00	55.476	16.21641	13	1	0	1	40	7	0	0.007	14	4	3.505	7.96																															
2021-03-03 12:15:00	55.47921	16.21422	14	2	0	3	40	7	0	0.007	14	4	3.54	7.94																															
2021-03-03 12:30:00	55.48224	16.21149	41	3	0	2	70	7	0	0.007	14	4	3.485	7.9																															
2021-03-03 12:45:00	55.48575	16.20858	12	4	0	2	40	7	0	0.007	14	4	3.423	7.86																															
2021-03-03 13:00:00	55.48044	16.21125	13	5	0	2	40	7	0	0.007	14	4	3.487	7.9																															
2021-03-03 13:15:00	55.4745	16.21473	12	6	0	1	40	7	0	0.007	14	3	3.554	7.95																															
2021-03-03 13:30:00	55.47705	16.2099	12	7	0	1	40	7	0	0.007	14	4	3.507	7.91																															
2021-03-03 13:45:00	55.47975	16.20459	11	8	0	3	40	7	0	0.007	14	4	3.47	7.89																															
2021-03-03 14:00:00	55.48194	16.19931	11	9	0	1	40	7	0	0.007	14	3	3.426	7.86																															
2021-03-03 14:15:00	55.48425	16.1955	11	10	0	2	40	7	0	0.007	14.1	3	3.391	7.84																															
2021-03-03 14:30:00	55.47948	16.19703	13	11	0	3	40	7	0	0.007	14.1	4	3.445	7.88																															
2021-03-03 14:45:00	55.48257	16.1946	12	12	0	1	40	7	0	0.007	14.1	3	3.385	7.84																															
2021-03-03 15:00:00	55.47684	16.19445	41	13	0	1	70	7	0	0.007	14.1	4	3.467	7.89																															
2021-03-03 15:15:00	55.47096	16.1946	12	14	0	1	40	7	0	0.007	14.1	4	3.549	7.94																															
2021-03-03 15:30:00	55.46565	16.19718	14	15	0	1	40	7	0	0.007	14.1	3	3.521	7.97																															
2021-03-03 15:45:00	55.46937	16.19364	19	16	0	1	40	7	0	0.007	14.1	4	3.545	7.94																															
2021-03-03 16:00:00	55.47195	16.1907	41	17	0	1	70	7	0	0.007	14.1	4	3.497	7.91																															
2021-03-03 16:15:00	55.47444	16.18977	11	18	0	3	40	7	0	0.007	14.2	3	3.447	7.88																															
2021-03-03 16:30:00	55.4703	16.19271	12	19	0	1	40	7	0	0.007	14.2	3	3.496	7.91																															
2021-03-03 16:45:00	55.47282	16.18869	12	20	0	1	40	7	0	0.007	14.1	3	3.449	7.88																															
2021-03-03 17:00:00	55.47543	16.18311	13	21	0	3	40	7	0	0.007	14.1	3	3.404	7.86																															
2021-03-03 17:15:00	55.47876	16.17705	12	22	0	1	40	7	0	0.007	14.1	3	3.331	7.82																															
2021-03-03 18:00:00	55.47261	16.17183	65	25	0	3	90	7	0	0.007	13.9	4	3.426	7.87																															
2021-03-03 18:15:00	55.47603	16.16655	11	26	0	1	40	7	0	0.007	13.9	3	3.368	7.84																															
2021-03-03 18:30:00	55.47192	16.16856	11	27	0	1	40	7	0	0.007	13.9	3	3.436	7.88																															
2021-03-03 18:45:00	55.47486	16.16457	12	28	0	1	40	7	0	0.007	13.8	3	3.383	7.85																															
2021-03-03 19:00:00	55.47207	16.16676	12	29	0	2	40	7	0	0.009	13.8	3	3.431	7.87																															
2021-03-03 19:15:00	55.47492	16.16427	12	30	0	1	40	7	0	0.007	13.8	3	3.374	7.84																															
2021-03-03 19:30:00	55.47033	16.16505	11	31	0	2	40	7	0	0.007	13.8	3	3.448	7.89																															
2021-03-03 19:45:00	55.46454	16.16574	12	32	0	1	40	7	0	0.007	13.8	3	3.525	7.94																															
2021-03-03 20:00:00	55.46781	16.16514	12	33	0	1	40	7	0	0.007	13.7	3	3.473	7.91																															
2021-03-03 20:15:00	55.46466	16.16607	14	34	0	2	40	7	0	0.007	13.7	3	3.517	7.94																															
2021-03-03 20:30:00	55.46904	16.16535	41	35	0	1	70	7	0	0.007	13.7	4	3.443	7.89																															
2021-03-03 20:45:00	55.46367	16.16586	13	36	0	1	40	7	0	0.007	13.7	3	3.519	7.94																															
2021-03-03 21:00:00	55.46781	16.16526	11	37	0	1	40	7	0	0.007	13.7	3	3.462	7.9																															
2021-03-03 21:15:00	55.46328	16.16445	13	38	0	1	40	7	0	0.007	13.7	3	3.529	7.95																															
2021-03-03 21:45:00	55.47186	16.16106	12	40	0	3	40	7	0	0.009	13.6	3	3.409	7.86																															
2021-03-03 22:00:00	55.46607	16.16055	12	41	0	2	40	7	0	0.007	13.6	3	3.51	7.93																															
2021-03-03 22:15:00	55.47027	16.16166	41	42	0	1	70	7	0	0.007	13.6	4	3.427	7.88																															
2021-03-03 22:30:00	55.46484	16.15974	11	43	0	1	40	7	0	0.007	13.6	4	3.522	7.94																															
2021-03-03 22:45:00	55.45824	16.15548	12	44	0	1	40	7	0	0.007	13.6	3	3.507	7.94																															
2021-03-03 23:00:00	55.46256	16.15827	11	45	0	1	40	7	0	0.007	13.6	3	3.508	7.93																															
2021-03-03 23:15:00	55.45692	16.15413	12	46	0	1	40	7	0	0.007	13.6	4	3.501	7.93																															
2021-03-03 23:30:00	55.46118	16.1571	12	47	0	1	40	7	0	0.007	13.6	4	3.495	7.93																															
2021-03-03 23:45:00	55.45485	16.1535	11	48	0	1	40	7	0	0.007	13.6	4	3.494	7.93																															
2021-03-04 00:00:00	55.45998	16.15806	13	49	0	1	40	7	0	0.007	13.5	4	3.493	7.92																															
2021-03-04 00:15:00	55.45494	16.15065	41	50	0	1	70	7	0	0.007	13.5	4	3.487	7.92																															
2021-03-04 00:30:00	55.45863	16.15671	14	51	0	1	40	7	0	0.007	13.5	4	3.462	7.91																															
2021-03-04 00:45:00	55.45329	16.14798	12	52	0	1	40	7	0	0.007	13.5	4	3.48	7.92																															
2021-03-04 01:00:00	55.45614	16.15341	12	53	0	1	40	7	0	0.007	13.5	3	3.471	7.91																															
2021-03-04 01:15:00	55.45119	16.14495	15	54	0	1	40	7	0	0.007	13.5	4	3.477	7.92																															
2021-03-04 01:30:00	55.45386	16.15113	13	55	0	1	40	7	0	0.007	13.5	4	3.465	7.91																															
2021-03-04 01:45:00	55.44951	16.14348	13	56	0	3	40	7	0	0.007	13.5	4	3.472	7.92																															
2021-03-04 02:00:00	55.44945	16.15125	40	57	0	1	70	7	0	0.007	13.5	4	3.469	7.92																															
2021-03-04 02:15:00	55.44633	16.14435	41	58	0	2	70	7	0	0.007	13.5	4	3.467	7.92																															
2021-03-04 02:30:00	55.4463	16.15194	14	59	0	1	40	7	0	0.007	13.5	3	3.465	7.92																															
2021-03-04 02:45:00	55.44219	16.14363	14	0	0	1	40	7	0	0.007	13.5	3	3.46	7.91																															
2021-03-04 03:00:00	55.4424	16.15269	25	1	0	1	50	7	0	0.007	13.5	4	3.448	7.91																															
2021-03-04 03:30:00	55.44432	16.16526	40	3	0	3	70	7	0	0.007	13.5	4	3.325	7.84																															
2021-03-04 03:45:00	55.44201	16.15545	13	4	0	1	40	7	0	0.009	13.4	3	3.39	7.87																															
2021-03-04 04:00:00	55.43865	16.14771	13	5	0	1	40	7	0	0.007	13.4	3	3.406	7.88																															
2021-03-04 04:15:00	55.43754	16.15026	17	6	0	1	40	7	0	0.007	13.4	3	3.402	7.88																															
2021-03-04 04:30:00	55.43688	16.15311	35	7	0	1	60	7	0	0.007	13.4	4	3.37	7.86																															
2021-03-04 04:45:00	55.43499	16.15479	12	8	0	1	40	7	0	0.007	13.4	3	3.331	7.84																															
2021-03-04 05:00:00	55.43229	16.14771	12	9	0	1	40	7	0	0.007	13.4	3	3.408	7.88																															
2021-03-04 05:15:00	55.4292	16.13895	11	10	0	1	40	7	0	0.007	13.4	3	3.413	7.89																															
2021-03-04 05:45:00	55.43175	16.146	12	12	0	3	40	7	0	0.007	13.4	3	3.321	7.83																															
